id,task_id,track_id,lang,category,type,topic,complexity,image,task,choices,hint,status,llm_answer,confidence_level,submitted_answer,llm_info,user_answers
4237,YPhWvUbJrFtPINQA,t-erRbahYZNgWYWe,en,vqa,true-false,kitchen,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_wp5rghn6femfm9o5.png,is there a large thing that has the same color as the tiny metal fork?,"{'a': 'True', 'b': 'False'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.5911097724022042, ""margin"": 0.18221954480440833, ""entropy"": 0.676452081629539, ""probs"": {""a"": 0.5911097724022042, ""b"": 0.40889022759779586}, ""adapter"": ""trfl""}",['a']
4241,K1BQFXAuIcTVDB55,t-FjJW02OlfPwyhx,en,vqa,mcq,medical-field,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_xixqh2ierf4dj90h.png,there is a object that is the same size as the red metal medicine bottle; what material is it?,"{'a': 'rubber', 'b': 'metal'}",,Submitted,a,1.0,b,"{""answer"": ""a"", ""confidence"": 0.6907355190571471, ""margin"": 0.38147103811429434, ""entropy"": 0.6185108962964283, ""probs"": {""a"": 0.6907355190571471, ""b"": 0.3092644809428528}, ""adapter"": ""material""}","['b', 'b']"
4242,uBusvIWnbIqzoU8E,t-UAlnAmiZK3owmU,en,vqa,mcq,construction-site,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_pay5ukfisnfw0o45.png,the other big object that is made of the same material as the big yellow object is what shape?,"{'a': 'wheelbarrow', 'b': 'traffic cone', 'c': 'bulldozer'}",,Submitted,c,1.0,c,"{""answer"": ""c"", ""confidence"": 0.9751738397518852, ""margin"": 0.9623100001806102, ""entropy"": 0.1334611660136003, ""probs"": {""a"": 0.011962320676839923, ""b"": 0.012863839571274993, ""c"": 0.9751738397518852}, ""adapter"": ""shape""}",['c']
4243,4NWo1T7ieTyJhoT5,t-fAWY1LobVQLiDi,en,vqa,true-false,living-room,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_0whejvjm9blfgjb6.png,is there anything else that is the same shape as the tiny blue rubber thing?,"{'a': 'True', 'b': 'False'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.8214459850503263, ""margin"": 0.6428919701006527, ""entropy"": 0.4691937732386935, ""probs"": {""a"": 0.8214459850503263, ""b"": 0.1785540149496736}, ""adapter"": ""trfl""}",['a']
4248,1WhsQLajXY5ET8V3,t-FO5SbvH4KddEWW,en,vqa,true-false,construction-site,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_2zr4nubbuf0tlymk.png,is there anything else of the same color as the small rubber bulldozer?,"{'a': 'True', 'b': 'False'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.8924156904665288, ""margin"": 0.7848313809330575, ""entropy"": 0.34143475653064764, ""probs"": {""a"": 0.8924156904665288, ""b"": 0.10758430953347131}, ""adapter"": ""trfl""}","['b', 'a']"
4250,3YGBrTgVh74xEEMo,t-oHvfoGC9vidNR8,en,vqa,numeric,construction-site,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_fv5vnjuwiwcrjcpb.png,what number of other objects are there of the same color as the crane?,"{'a': '0', 'b': '1'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.6962681900973829, ""margin"": 0.39253638019476594, ""entropy"": 0.6139931764147426, ""probs"": {""a"": 0.6962681900973829, ""b"": 0.303731809902617}, ""adapter"": ""amount""}","['b', 'a']"
4251,89lmYyyFpxOw3UxD,t-gdm5maE65CobOF,en,vqa,mcq,kitchen,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_oz1ycj6hybjkx2mv.png,what color is the tiny saucepan?,"{'a': 'green', 'b': 'brown', 'c': 'purple', 'd': 'gray', 'e': 'cyan'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9955812856913743, ""margin"": 0.9923730147217941, ""entropy"": 0.03207461748803735, ""probs"": {""a"": 0.9955812856913743, ""b"": 0.0005146001836085557, ""c"": 0.003208270969580189, ""d"": 0.00010090608907274477, ""e"": 0.0005949370663641593}, ""adapter"": ""color""}","['b', 'b', 'a']"
4254,MpLScxfZJQ4ewXTm,t-RsYi9Li92HAppy,en,vqa,numeric,underwater,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_ldpezv16oo6fre53.png,how many objects are either large gray rubber oxygen tanks or blue things?,"{'a': '5', 'b': '3'}",,Submitted,b,1.0,a,"{""answer"": ""b"", ""confidence"": 0.9805286771524717, ""margin"": 0.9610573543049433, ""entropy"": 0.09597440434449617, ""probs"": {""a"": 0.019471322847528352, ""b"": 0.9805286771524717}, ""adapter"": ""amount""}","['a', 'a']"
4256,bGy4lBQa1FA2woKb,t-f4ECakLrKZRTLN,en,vqa,mcq,medical-field,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_ni21ijkgol48tdqf.png,what material is the other tiny object that is the same shape as the blue rubber thing?,"{'a': 'rubber', 'b': 'metal'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.7866420119709104, ""margin"": 0.5732840239418209, ""entropy"": 0.5183719015534131, ""probs"": {""a"": 0.21335798802908962, ""b"": 0.7866420119709104}, ""adapter"": ""material""}",['b']
4258,7ggnMlRmBX1WCmJZ,t-d40EkpxpNMTCNe,en,vqa,mcq,garage-workshop,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_bsccgrsbnkyrakws.png,what is the material of the green mechanic overalls?,"{'a': 'rubber', 'b': 'metal'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9976363756988946, ""margin"": 0.9952727513977894, ""entropy"": 0.016654986427432204, ""probs"": {""a"": 0.0023636243011052266, ""b"": 0.9976363756988946}, ""adapter"": ""material""}",['b']
4260,O7e9refinN5r8vSL,t-RZDqnVjnucAn4J,en,vqa,mcq,kitchen,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_dzoazdlo6efow02z.png,what material is the big cyan object that is the same shape as the small cyan object?,"{'a': 'rubber', 'b': 'metal'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9756640137091017, ""margin"": 0.9513280274182035, ""entropy"": 0.1144650705092366, ""probs"": {""a"": 0.02433598629089815, ""b"": 0.9756640137091017}, ""adapter"": ""material""}",['b']
4261,JCWh8RKF8pSm06gH,t-HYgHSGLXPvYSub,en,vqa,mcq,medical-field,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_smbve9pckjaugzvx.png,the rubber thing that is the same size as the red metal iv fluid bag is what color?,"{'a': 'yellow', 'b': 'brown', 'c': 'cyan'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9796210660030027, ""margin"": 0.9603622933687661, ""entropy"": 0.10384863179643322, ""probs"": {""a"": 0.019258772634236577, ""b"": 0.9796210660030027, ""c"": 0.001120161362760743}, ""adapter"": ""color""}",['b']
4263,tbXDkRzp57un0dtc,t-Sdq65MKcaet8Bx,en,vqa,mcq,garage-workshop,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_gl5j5rjadp1gxdke.png,the small rubber thing is what color?,"{'a': 'gray', 'b': 'yellow', 'c': 'cyan', 'd': 'purple'}",,Submitted,d,1.0,d,"{""answer"": ""d"", ""confidence"": 0.9746874289961168, ""margin"": 0.9535513365643884, ""entropy"": 0.13225345095848395, ""probs"": {""a"": 0.021136092431728433, ""b"": 0.0018467242998296955, ""c"": 0.0023297542723250755, ""d"": 0.9746874289961168}, ""adapter"": ""color""}",['d']
4266,6e50ebMiEdxERAHf,t-E663upPWG7A43i,en,vqa,mcq,living-room,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_2gyzbazwfk5yptfj.png,the sofa has what color?,"{'a': 'gray', 'b': 'blue', 'c': 'purple', 'd': 'cyan'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9999787872236439, ""margin"": 0.9999664236347331, ""entropy"": 0.00026979806657927185, ""probs"": {""a"": 0.9999787872236439, ""b"": 5.424843592236585e-06, ""c"": 1.236358891077072e-05, ""d"": 3.424343852997869e-06}, ""adapter"": ""color""}",['a']
4267,ES91R3WNm2USS83A,t-zjyUNvraUG7Nkr,en,vqa,true-false,fashion,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_b2xx9hffkxtn1peb.png,is there anything else that is the same size as the green metal shoe?,"{'a': 'True', 'b': 'False'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.5441069345652595, ""margin"": 0.08821386913051887, ""entropy"": 0.6892512752107482, ""probs"": {""a"": 0.4558930654347406, ""b"": 0.5441069345652595}, ""adapter"": ""trfl""}",['b']
4268,DwIQDJvFR8Unt8sJ,t-rW4OwJGFe2ol35,en,vqa,mcq,kitchen,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_g4gdgdwlhc2rznmn.png,what is the size of the green rubber thing?,"{'a': 'large', 'b': 'small'}",,Submitted,b,0.0,b,"{""answer"": ""b"", ""confidence"": 0.9932524797577503, ""margin"": 0.9865049595155007, ""entropy"": 0.04045272552124849, ""probs"": {""a"": 0.006747520242249658, ""b"": 0.9932524797577503}, ""adapter"": ""size""}","['a', 'b']"
4272,xBKBqvQ3t0Y9IRqv,t-FgIhG2K3d5dCYS,en,vqa,true-false,living-room,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_7c8tsp1ku6wxeuiy.png,are there fewer purple floor lamps than yellow rubber floor lamps?,"{'a': 'False', 'b': 'True'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.931564221206179, ""margin"": 0.8631284424123579, ""entropy"": 0.2495738691411587, ""probs"": {""a"": 0.931564221206179, ""b"": 0.06843577879382108}, ""adapter"": ""trfl""}",['a']
4283,mu7RjIQZUM6yJ5MM,t-V0h9ItjqzzUMbI,en,vqa,numeric,garage-workshop,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_ri4rddkq1sj1rnrh.png,what number of other large blue metal objects are the same shape as the big object?,"{'a': '0', 'b': '1'}",,Submitted,b,1.0,a,"{""answer"": ""b"", ""confidence"": 0.583373469239893, ""margin"": 0.166746938479786, ""entropy"": 0.6791797580574135, ""probs"": {""a"": 0.416626530760107, ""b"": 0.583373469239893}, ""adapter"": ""amount""}","['a', 'a']"
4286,dRxpTDTkOuIiEi1t,t-hpaTNykRPKme6d,en,vqa,true-false,underwater,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_mzwcl1pzelwjkkrr.png,are there fewer big brown corals than large blue rubber fishes?,"{'a': 'True', 'b': 'False'}",,Submitted,b,0.0,a,"{""answer"": ""b"", ""confidence"": 0.9778295557732316, ""margin"": 0.9556591115464632, ""entropy"": 0.10636995933291377, ""probs"": {""a"": 0.022170444226768338, ""b"": 0.9778295557732316}, ""adapter"": ""trfl""}","['a', 'a']"
4288,gtJlHUItM3NsLDAs,t-CRpE46tgsIOJMy,en,vqa,mcq,kitchen,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_84s30tjbnw47thjy.png,what is the shape of the big green rubber object?,"{'a': 'teapot', 'b': 'spatula', 'c': 'plate', 'd': 'fork'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9998531556986514, ""margin"": 0.999772006094811, ""entropy"": 0.001575176190049801, ""probs"": {""a"": 0.9998531556986514, ""b"": 8.11496038403897e-05, ""c"": 5.3645923071441866e-05, ""d"": 1.2048774436772723e-05}, ""adapter"": ""shape""}",['a']
4293,lubAb9NOMUiZa78b,t-E50dMLfAz3YxBc,en,vqa,mcq,medical-field,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_z2539wynxdasaetr.png,what is the color of the tiny injection?,"{'a': 'green', 'b': 'purple', 'c': 'red'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9989990943206352, ""margin"": 0.9980724423875935, ""entropy"": 0.00817808546902073, ""probs"": {""a"": 7.4253746323206e-05, ""b"": 0.9989990943206352, ""c"": 0.0009266519330416352}, ""adapter"": ""color""}",['b']
4295,NquBiEOB9wVrhOyN,t-9ZiJRtgasjnMYq,en,vqa,mcq,kitchen,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_5eqn41aalbbalk5g.png,the blue object that is the same size as the cyan metal thing is what shape?,"{'a': 'fork', 'b': 'spatula', 'c': 'teapot', 'd': 'plate', 'e': 'saucepan'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9704252524823552, ""margin"": 0.9542012062522969, ""entropy"": 0.16557079970351765, ""probs"": {""a"": 0.9704252524823552, ""b"": 0.016224046230058357, ""c"": 0.007867538639427744, ""d"": 0.004260106933887341, ""e"": 0.0012230557142712554}, ""adapter"": ""shape""}","['b', 'b', 'a']"
4306,GeId25nk4wi577r7,t-ulbKifVbHzHmqz,en,vqa,true-false,uae,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_aj646aibfhx6m9ih.png,are there fewer big green metal bedouin tents than big things?,"{'a': 'True', 'b': 'False'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.6915259803783366, ""margin"": 0.38305196075667314, ""entropy"": 0.6178742499004928, ""probs"": {""a"": 0.6915259803783366, ""b"": 0.30847401962166343}, ""adapter"": ""trfl""}","['b', 'a']"
4307,oHTbDGzGY1q3rz78,t-yLH7bGIWCUVsmA,en,vqa,mcq,construction-site,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_twtk35qrd6cm6w6x.png,there is a hard hat that is the same color as the big crane; what is its material?,"{'a': 'rubber', 'b': 'metal'}",,Submitted,a,1.0,b,"{""answer"": ""a"", ""confidence"": 0.9313272156858141, ""margin"": 0.8626544313716282, ""entropy"": 0.2501922432181636, ""probs"": {""a"": 0.9313272156858141, ""b"": 0.06867278431418586}, ""adapter"": ""material""}","['b', 'b']"
4309,nCm137UiIebr33e9,t-2inQ3tEVVcXK9C,en,vqa,numeric,living-room,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_hbnf1lawu1js7xxr.png,what number of small things are either yellow coffee tables or gray things?,"{'a': '1', 'b': '2'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.819164907251553, ""margin"": 0.638329814503106, ""entropy"": 0.4726574180469707, ""probs"": {""a"": 0.18083509274844697, ""b"": 0.819164907251553}, ""adapter"": ""amount""}",['b']
4311,uVnrZh64lMRg9A4f,t-AtzIQFJ0QZAbfE,en,vqa,mcq,garage-workshop,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_j0fdynbiemrtufz7.png,there is a blue thing that is the same size as the purple mechanic overalls; what material is it?,"{'a': 'rubber', 'b': 'metal'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.5414656706879113, ""margin"": 0.08293134137582259, ""entropy"": 0.6897044241923129, ""probs"": {""a"": 0.5414656706879113, ""b"": 0.4585343293120887}, ""adapter"": ""material""}",['a']
4312,jGKG8QUuDSTYYSwQ,t-GNQ9mpbRed12nG,en,vqa,numeric,music,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_5ks9ct9t68umdvt1.png,how many objects are gray mics or green things?,"{'a': '1', 'b': '2'}",,Submitted,b,0.0,b,"{""answer"": ""b"", ""confidence"": 0.7201361105320087, ""margin"": 0.4402722210640173, ""entropy"": 0.5928247203212708, ""probs"": {""a"": 0.27986388946799134, ""b"": 0.7201361105320087}, ""adapter"": ""amount""}","['a', 'b']"
4315,BsUReiSB2iJ842lL,t-kjuC4WzEYy1AVg,en,vqa,mcq,construction-site,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_cmhryaqcpf1w6llo.png,there is a purple thing that is the same size as the blue metal hard hat; what is its shape?,"{'a': 'traffic cone', 'b': 'wheelbarrow', 'c': 'crane', 'd': 'bulldozer', 'e': 'hard hat'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9865943070617282, ""margin"": 0.9765036909742888, ""entropy"": 0.0819125248511127, ""probs"": {""a"": 0.010090616087439464, ""b"": 0.9865943070617282, ""c"": 0.0008644103509329853, ""d"": 0.0006237156341521111, ""e"": 0.0018269508657471315}, ""adapter"": ""shape""}",['b']
4316,6iq574b7aahyfXfB,t-ckQ9PFTt8w4qmj,en,vqa,numeric,uae,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_c1yaiql1gkwpnhk3.png,what number of brown things have the same size as the rubber camel?,"{'a': '1', 'b': '0'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9366646650042448, ""margin"": 0.8733293300084897, ""entropy"": 0.2360478579737526, ""probs"": {""a"": 0.06333533499575514, ""b"": 0.9366646650042448}, ""adapter"": ""amount""}",['b']
4317,0yZGkf6s3CZcLOFp,t-oA2XP7ilSnQ6s2,en,vqa,true-false,medical-field,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_rnd3abijk4xv3u3d.png,is the material of the brown thing the same as the purple hospital bed?,"{'a': 'False', 'b': 'True'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.797626930167934, ""margin"": 0.5952538603358679, ""entropy"": 0.5036746504184374, ""probs"": {""a"": 0.797626930167934, ""b"": 0.2023730698320661}, ""adapter"": ""trfl""}","['b', 'a']"
4318,unjO2wnUbwB6C0xz,t-gtlJtd7xN6uoJt,en,vqa,true-false,garage-workshop,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_c3zmv7yy0ercr7ir.png,are there any other things that have the same shape as the small rubber object?,"{'a': 'False', 'b': 'True'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.7987302954904466, ""margin"": 0.5974605909808933, ""entropy"": 0.502157577739271, ""probs"": {""a"": 0.20126970450955328, ""b"": 0.7987302954904466}, ""adapter"": ""trfl""}",['b']
4319,F50nmaqpVeTUsiPz,t-bqR2vk6METcxol,en,vqa,true-false,living-room,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_mj0b5thdp8fdqtav.png,is there a cyan coffee table of the same size as the blue rubber sofa?,"{'a': 'True', 'b': 'False'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9826639889401819, ""margin"": 0.9653279778803637, ""entropy"": 0.08748186042213761, ""probs"": {""a"": 0.017336011059818145, ""b"": 0.9826639889401819}, ""adapter"": ""trfl""}",['b']
4320,RZpi7amXpr1f3Oih,t-AJzfm2Vv78hCYH,en,vqa,mcq,school,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_4wgvcsi6qeaxptwx.png,there is a gray object that is the same shape as the small yellow metal thing; what is its size?,"{'a': 'large', 'b': 'small'}",,Submitted,a,1.0,b,"{""answer"": ""a"", ""confidence"": 0.6478795967785509, ""margin"": 0.2957591935571018, ""entropy"": 0.6487493793690609, ""probs"": {""a"": 0.6478795967785509, ""b"": 0.3521204032214491}, ""adapter"": ""size""}","['b', 'b']"
4321,RTgVjDvZfYrZAwMh,t-R7z0RbISaUE8Lp,en,vqa,mcq,office,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_4s9i7furdprj1kqv.png,what is the color of the pen holder that is the same size as the rubber chair?,"{'a': 'cyan', 'b': 'yellow', 'c': 'gray', 'd': 'brown'}",,Submitted,d,1.0,d,"{""answer"": ""d"", ""confidence"": 0.9981800777700788, ""margin"": 0.9970827554393131, ""entropy"": 0.014986036756099962, ""probs"": {""a"": 0.00047673306197074014, ""b"": 0.001097322330765606, ""c"": 0.0002458668371849675, ""d"": 0.9981800777700788}, ""adapter"": ""color""}","['a', 'd']"
4329,ywYCjFHkw2YG5zyf,t-LKiIHrBO6sdR51,en,vqa,mcq,medical-field,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_gpupgkv8clf89fbw.png,what is the shape of the big yellow object?,"{'a': 'hospital bed', 'b': 'medicine bottle', 'c': 'injection'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9991788646481349, ""margin"": 0.9987102058066546, ""entropy"": 0.00721573982693963, ""probs"": {""a"": 0.00035247651038481926, ""b"": 0.9991788646481349, ""c"": 0.00046865884148023233}, ""adapter"": ""shape""}",['b']
4335,07XihIggKp86Apdx,t-qHahqgO8jq1kBC,en,vqa,true-false,kitchen,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_0wac34adnzfv2pg6.png,are any gray rubber saucepans visible?,"{'a': 'True', 'b': 'False'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.998432709661595, ""margin"": 0.9968654193231901, ""entropy"": 0.011688260465399284, ""probs"": {""a"": 0.0015672903384049176, ""b"": 0.998432709661595}, ""adapter"": ""trfl""}",['b']
4336,OSUn8YcUUnpEUPCV,t-OQHUtzkENYzWN3,en,vqa,numeric,music,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_m7zru3xyvs8eslqf.png,what number of tiny things are either green rubber drums or gray flutes?,"{'a': '0', 'b': '1'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.7940538566463047, ""margin"": 0.5881077132926094, ""entropy"": 0.5085358473320666, ""probs"": {""a"": 0.20594614335369535, ""b"": 0.7940538566463047}, ""adapter"": ""amount""}",['b']
4338,YzabkXQBsrx8Um9n,t-IkntBqSk06pYf2,en,vqa,mcq,living-room,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_fzmuaaqns777i54x.png,what material is the cyan thing that is the same shape as the blue object?,"{'a': 'metal', 'b': 'rubber'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9951796658058183, ""margin"": 0.9903593316116366, ""entropy"": 0.030524756494337252, ""probs"": {""a"": 0.9951796658058183, ""b"": 0.004820334194181755}, ""adapter"": ""material""}",['a']
